"mode","prepost","pid3","pid_strong","pid_lean","pid7","sp_serv","sp_serv_biden","sp_serv_trump","jobs_living","jobs_living_biden","jobs_living_trump","envir_business","envir_business_biden","envir_business_trump","abortion","abortion_salience","abortion_biden","abortion_trump","bible","adjust_change","family_ties","covid_approval","covid_response_speed","mail_in_attitude","police_treat","bidenft","trumpft","bidenft_post","trumpft_post","pocket","repro","votepres","turnout","mail_in","stateFIPS","attention_poli","age","marital","educ","educ5","race","gender","income","ideology","retro","religion","union","trans","immigration","gun_diff","offensive_language","harassment","no_children","arrested","feminist","flag","shark","family_importance"
3,3,1,1,NA,1,6,6,1,2,2,7,1,1,7,3,5,3,1,1,1,3,4,5,4,1,100,0,100,0,3,3,1,1,-1,28,1,NA,3,3,3,2,2,NA,4,3,1,2,1,4,1,2,3,0,2,1,2,2,3
3,3,1,1,NA,1,6,5,1,2,4,7,2,4,7,2,3,3,1,2,1,4,4,5,1,1,85,0,90,0,3,5,1,1,-1,48,2,41,1,2,2,3,1,15,2,5,2,2,6,4,1,1,2,0,2,1,2,2,4
3,3,2,1,NA,7,3,7,3,5,1,6,6,1,6,2,3,4,2,2,4,2,2,3,4,4,0,100,30,100,2,1,2,1,-1,18,2,62,1,6,4,1,1,19,6,1,3,2,2,1,2,3,1,0,2,3,1,2,2
3,3,2,1,NA,7,5,6,5,6,1,7,NA,1,3,2,3,4,2,2,5,1,1,3,1,4,15,85,0,70,4,3,2,1,-1,25,2,46,1,5,3,1,2,NA,6,3,1,2,1,1,3,4,1,0,2,3,1,2,1
3,3,1,2,NA,2,1,4,3,7,2,7,1,2,7,4,3,4,2,3,2,1,4,5,4,2,40,15,70,0,2,5,1,1,-1,29,2,43,1,7,5,1,1,22,4,5,5,2,2,3,1,3,3,0,2,3,2,2,1
3,3,1,1,NA,1,5,6,1,1,3,7,1,2,7,4,5,2,1,3,3,4,4,5,4,1,70,0,60,0,5,5,1,NA,2,6,3,80,3,2,2,2,2,2,2,5,3,2,6,4,1,1,2,0,2,3,1,2,4
3,1,1,2,NA,2,2,3,7,3,4,7,2,2,7,4,2,4,1,3,NA,NA,4,5,4,NA,85,0,NA,NA,3,5,NA,NA,-7,12,3,35,6,6,4,2,2,10,3,5,4,2,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,NA,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,4,5,4,4,NA,NA,60,50,1,5,NA,NA,-1,5,3,71,4,2,2,1,1,10,NA,5,1,2,4,1,1,3,3,0,2,3,1,2,1
3,3,3,NA,3,3,5,7,1,5,1,7,NA,2,7,4,1,4,1,2,1,3,4,5,4,1,60,30,85,0,2,2,1,1,-1,39,1,31,1,2,2,6,1,18,4,2,1,2,5,3,1,1,2,0,2,3,2,2,3
3,3,2,2,NA,6,7,4,6,6,2,6,1,2,6,3,2,4,4,2,2,3,1,3,7,1,0,70,30,60,4,4,NA,NA,-1,47,3,30,5,2,2,1,2,2,6,4,2,2,6,4,2,4,3,0,1,3,2,2,3
3,3,1,2,NA,2,3,5,5,4,4,4,4,4,4,3,3,4,4,2,3,3,4,3,4,4,85,15,85,15,3,3,1,1,-1,9,3,38,1,7,5,6,1,17,2,3,3,2,4,4,3,2,2,0,2,3,2,2,3
3,3,1,1,NA,1,7,5,3,3,2,6,NA,3,3,2,4,4,1,2,1,1,4,5,4,1,75,0,100,15,3,3,1,1,-1,22,2,67,3,2,2,2,1,8,NA,3,1,2,5,4,3,2,2,0,2,3,2,2,1
3,3,1,2,NA,2,5,6,3,2,2,5,1,4,6,4,5,4,1,2,2,3,4,5,6,2,85,50,85,40,3,4,1,1,-1,48,4,60,1,6,4,2,2,5,NA,4,2,2,2,4,3,1,2,1,2,1,2,2,3
3,1,1,2,NA,2,7,5,4,1,2,5,1,3,5,3,4,3,2,3,NA,NA,4,5,5,NA,60,0,NA,NA,4,3,NA,NA,-7,12,4,27,6,4,3,3,1,4,3,3,5,2,6,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,5,6,4,6,4,7,NA,3,6,1,4,4,2,1,4,1,2,3,7,4,15,100,1,99,5,4,2,1,-1,32,2,67,4,2,2,1,2,10,7,4,1,2,1,1,1,4,3,0,2,3,2,2,1
3,3,1,1,NA,1,6,5,1,3,4,7,1,3,7,1,3,4,2,3,1,5,4,5,1,1,85,0,85,0,5,5,1,1,-1,1,1,34,6,6,4,1,1,7,2,5,5,2,6,4,1,1,2,1,2,3,2,2,5
3,3,3,NA,1,5,3,5,4,6,2,6,5,3,6,4,2,3,2,3,3,4,2,3,7,4,0,52,0,55,2,4,NA,1,-1,36,2,34,1,6,4,1,1,21,5,4,5,2,3,1,3,3,3,0,1,3,2,2,4
3,3,2,2,NA,6,1,1,2,7,7,6,5,7,6,2,3,4,2,2,5,1,2,3,7,4,10,90,0,90,3,3,2,1,-1,22,2,NA,1,6,4,NA,1,NA,6,3,1,2,1,1,3,4,1,0,1,3,1,2,1
3,3,3,NA,1,5,3,7,1,6,1,6,7,1,7,2,4,4,1,2,5,1,2,3,7,4,15,85,15,85,2,5,2,1,-1,55,2,46,1,3,3,1,2,19,6,5,3,2,1,1,3,4,1,0,1,3,1,2,1
3,3,3,NA,3,3,5,5,2,4,1,7,6,1,7,4,4,4,2,3,3,4,3,4,4,1,60,10,70,10,4,5,1,1,-1,6,2,43,1,3,3,1,1,15,3,5,5,1,1,3,3,4,1,0,1,3,2,2,4
3,1,2,1,NA,7,1,7,2,6,1,6,7,1,6,5,5,4,1,1,NA,NA,1,3,7,NA,5,100,NA,NA,4,5,NA,NA,-6,8,2,74,1,6,4,3,1,15,7,5,1,2,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,5,5,3,3,2,3,2,3,3,4,5,4,3,2,4,2,4,1,4,2,60,30,70,30,2,5,1,1,-1,49,3,51,1,3,3,1,2,11,4,5,3,2,6,4,1,2,1,0,2,3,1,2,2
3,3,2,1,NA,7,NA,4,5,4,1,5,4,4,5,2,4,4,2,2,1,5,2,4,7,4,0,85,0,90,3,2,2,1,-1,18,2,51,1,2,2,1,1,22,NA,2,2,1,1,1,1,1,3,0,2,3,2,2,5
3,3,2,1,NA,7,3,7,4,7,2,7,6,1,5,2,3,4,2,1,5,1,1,3,7,4,30,85,0,85,3,4,2,1,-1,36,2,66,1,2,2,1,1,17,6,4,3,1,1,1,NA,4,1,0,1,3,2,2,1
3,3,1,1,NA,1,6,6,1,3,3,7,3,2,7,4,5,4,1,2,5,3,4,5,4,1,100,0,100,0,3,5,1,1,-1,34,1,70,1,7,5,1,2,15,4,5,1,2,6,4,1,3,3,0,2,3,1,2,3
3,3,2,2,NA,6,4,5,3,4,3,6,4,3,6,4,2,4,2,3,3,3,4,5,1,1,30,60,40,85,2,3,2,NA,2,53,2,70,1,1,1,1,1,NA,5,3,5,2,NA,2,3,2,2,0,2,3,1,2,3
3,3,NA,NA,2,4,1,7,NA,7,2,3,1,NA,NA,1,4,NA,NA,2,5,1,NA,3,4,4,0,50,0,50,4,5,NA,NA,-1,35,4,NA,3,1,1,1,NA,NA,NA,5,1,2,1,3,3,4,1,NA,2,3,2,2,1
3,3,2,1,NA,7,2,7,2,5,1,2,3,7,1,1,4,4,1,1,3,1,1,3,7,2,40,100,0,85,4,2,2,1,-1,51,3,66,4,3,3,1,2,5,2,2,1,2,1,1,3,3,3,0,2,3,1,2,1
3,3,1,1,NA,1,4,4,2,5,3,7,1,2,7,4,5,3,2,2,2,5,4,5,4,1,60,0,70,0,3,4,1,1,-1,6,2,32,1,8,5,1,2,22,2,4,4,2,6,4,1,2,2,1,2,1,2,2,5
3,3,1,1,NA,1,6,6,4,2,2,4,NA,4,4,2,5,2,2,2,1,1,4,3,4,1,60,0,100,30,3,5,1,1,-1,6,3,54,6,3,3,3,2,11,4,5,4,2,6,4,1,3,1,1,2,1,2,2,1
3,3,NA,NA,2,4,2,2,1,7,1,7,4,1,4,4,1,2,4,2,3,2,1,4,4,4,0,100,25,75,2,3,2,1,-1,50,5,23,6,5,3,1,1,18,4,3,5,2,4,1,1,2,3,1,2,3,2,2,2
3,3,1,1,NA,1,6,6,1,1,2,7,2,3,7,4,4,3,1,2,2,2,4,5,2,1,85,0,85,0,4,5,1,1,-1,37,3,41,1,6,4,2,2,9,NA,5,3,2,6,4,1,1,2,0,2,1,2,2,2
3,1,3,NA,3,3,NA,5,4,NA,5,5,5,5,3,3,4,1,4,3,NA,NA,4,5,2,NA,50,70,NA,NA,5,3,NA,NA,-6,47,4,30,4,2,2,1,2,3,NA,3,5,2,6,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,1,2,NA,2,3,5,2,5,3,7,1,3,7,4,4,2,1,3,5,5,4,5,4,1,40,0,70,0,3,5,1,1,-1,18,3,43,6,2,2,3,1,13,3,5,5,2,3,4,3,1,3,1,1,1,2,2,5
3,1,2,1,NA,7,2,7,2,7,1,6,5,1,5,1,3,4,2,1,NA,NA,1,3,7,NA,0,100,NA,NA,1,2,2,NA,-6,37,3,41,1,3,3,1,2,9,7,2,2,2,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,6,6,1,2,2,7,1,2,6,3,3,3,2,1,1,1,4,5,4,1,100,0,100,0,3,4,1,1,-1,6,1,78,3,6,4,2,2,17,3,4,1,2,1,4,1,3,2,0,2,1,2,2,1
3,3,3,NA,1,5,4,6,4,6,1,6,4,3,4,3,3,4,2,1,4,1,1,4,7,4,15,85,60,85,2,2,2,1,-1,5,2,55,1,7,5,6,1,17,6,2,1,2,1,2,3,4,1,0,2,3,1,2,1
3,3,2,1,NA,7,NA,6,4,5,1,5,NA,4,4,2,4,4,2,1,2,1,1,3,6,4,NA,85,0,100,3,5,2,1,-1,37,4,80,3,4,3,1,2,NA,4,5,2,2,1,1,3,NA,2,0,2,3,1,2,1
3,3,3,NA,1,5,3,7,1,6,1,6,4,1,6,2,4,4,3,2,4,2,2,3,7,3,30,60,30,60,4,3,2,1,-1,4,3,58,1,7,5,1,1,21,4,3,1,2,3,1,1,3,3,1,2,3,1,2,2
3,1,3,NA,1,5,2,6,4,4,4,4,4,4,4,4,2,4,4,3,NA,NA,3,3,7,NA,30,85,NA,NA,2,2,NA,NA,-6,16,2,50,1,2,2,1,1,18,6,2,4,2,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,7,1,1,1,7,7,1,7,7,4,5,3,1,3,1,5,4,5,1,1,0,0,15,0,3,5,NA,1,-1,47,1,33,6,5,3,1,1,10,1,5,5,2,6,4,1,1,2,0,1,1,2,2,5
3,3,2,1,NA,7,NA,1,7,NA,1,7,NA,4,4,4,4,1,2,2,3,3,1,3,4,4,0,100,0,100,3,3,2,1,-1,17,4,24,6,2,2,3,2,6,NA,3,5,2,5,1,3,2,2,0,2,3,2,2,3
3,3,2,1,NA,7,4,7,1,7,1,7,7,1,7,3,3,4,3,2,3,1,1,3,7,4,0,100,15,100,2,1,2,1,-1,18,1,80,1,3,3,1,1,17,6,1,2,2,NA,1,3,3,3,0,2,3,1,2,1
3,3,3,NA,1,5,1,7,1,7,1,7,4,NA,4,2,3,4,2,NA,NA,NA,1,3,7,4,0,85,0,85,2,1,2,1,-1,12,1,NA,1,2,2,1,1,NA,6,1,3,2,NA,1,3,4,2,0,2,3,1,2,NA
3,3,1,1,NA,1,6,5,2,4,NA,7,2,2,7,4,3,NA,NA,2,4,3,3,3,4,1,70,15,70,0,3,4,1,1,-1,55,2,48,1,7,5,1,2,21,3,4,3,2,5,4,1,2,2,0,2,1,1,2,3
3,3,NA,NA,3,3,7,4,1,3,5,7,1,4,7,4,5,3,1,3,2,5,4,5,1,1,80,8,85,15,4,4,1,1,-1,56,4,63,4,7,5,1,2,3,1,4,5,2,6,4,1,2,2,0,2,1,2,2,5
3,3,1,1,NA,1,7,6,1,2,2,7,1,2,7,4,5,4,1,3,5,3,4,5,2,1,70,0,85,0,1,5,1,1,-1,9,2,36,1,7,5,1,2,22,2,5,5,1,6,4,1,3,3,1,2,1,2,2,3
3,3,3,NA,2,4,4,4,1,4,4,4,4,4,4,4,3,4,4,3,NA,NA,4,5,2,NA,50,40,50,0,3,3,NA,NA,-1,34,4,NA,1,7,5,4,1,22,4,3,3,2,1,3,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,2,2,NA,6,3,7,2,7,1,7,4,2,5,4,2,1,4,NA,2,2,1,2,4,4,15,85,15,85,1,4,2,1,-1,55,4,50,1,4,3,1,2,20,6,4,4,1,4,2,1,4,3,1,2,3,1,2,2
3,3,2,1,NA,7,4,1,4,7,1,7,4,1,7,2,3,NA,1,1,4,2,2,4,7,4,NA,100,NA,NA,2,4,2,1,-1,21,3,62,4,2,2,1,2,NA,6,4,1,2,NA,1,3,3,3,1,2,3,1,2,2
3,3,2,2,NA,6,4,7,1,7,1,7,1,3,7,4,4,1,4,3,5,1,4,5,2,3,50,15,70,15,3,3,1,1,-1,21,2,80,1,6,4,1,1,17,6,3,2,2,1,3,1,3,2,0,2,3,1,2,1
3,3,2,2,NA,6,3,2,5,5,2,6,3,1,6,2,4,4,2,1,4,1,1,3,6,4,30,85,30,70,2,4,2,NA,1,48,2,66,1,2,2,1,1,7,5,4,2,2,1,2,3,3,2,0,1,3,1,2,1
3,3,1,1,NA,1,7,5,1,1,4,7,1,3,7,4,3,4,2,3,2,2,4,5,1,1,75,0,90,0,5,5,1,1,-1,8,2,43,6,6,4,1,1,6,1,5,5,2,6,4,1,2,2,1,1,1,2,2,2
3,3,1,1,NA,1,6,6,1,3,3,7,1,2,7,4,5,4,1,3,3,2,4,5,1,1,100,0,100,0,3,5,1,1,-1,41,1,NA,4,3,3,1,1,NA,2,5,5,2,6,4,1,2,2,1,2,1,1,2,2
3,3,1,1,NA,1,5,5,2,3,3,7,2,2,7,4,3,3,2,3,3,4,4,5,4,2,85,0,85,0,2,4,1,1,-1,47,3,39,1,8,5,1,2,21,2,4,5,2,5,4,1,3,3,0,2,1,2,2,4
3,3,1,2,NA,2,5,6,2,6,4,7,2,1,7,4,4,4,2,3,2,3,4,5,4,1,70,0,85,0,4,5,1,1,-1,12,2,71,4,4,3,1,2,19,2,5,5,2,5,4,1,2,2,1,1,3,2,2,3
3,3,2,1,NA,7,NA,1,4,1,5,1,NA,4,1,5,4,4,1,2,2,2,1,4,6,4,40,100,20,100,4,1,2,1,-1,6,1,64,5,2,2,1,2,3,6,1,3,2,3,1,3,3,3,0,2,3,1,2,2
3,3,2,1,NA,7,3,3,3,3,4,4,4,4,4,2,5,3,2,1,5,1,1,3,7,5,0,100,30,100,3,2,2,1,-1,21,2,52,1,2,2,1,1,16,6,2,1,1,1,1,3,4,1,0,2,3,1,2,1
3,3,3,NA,2,4,NA,4,1,NA,NA,NA,3,NA,7,5,3,NA,NA,NA,2,3,4,5,5,2,60,0,70,0,3,4,1,1,-1,23,2,36,6,6,4,1,2,NA,4,4,5,1,NA,4,3,3,2,0,2,3,1,2,3
3,1,3,NA,1,5,1,7,3,7,1,7,7,1,6,5,5,4,2,1,NA,NA,1,3,7,NA,0,100,NA,NA,4,4,NA,NA,-6,53,2,51,1,5,3,1,1,15,7,4,1,2,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,2,7,1,7,1,7,5,1,5,1,4,4,1,1,2,1,1,3,2,1,0,70,0,85,3,1,2,1,-1,26,1,56,1,3,3,1,2,6,NA,1,2,2,6,1,1,1,1,0,2,3,1,2,1
3,3,3,NA,2,4,4,4,2,NA,4,2,4,4,4,4,3,3,1,2,3,2,4,5,5,1,100,0,70,0,5,5,NA,NA,-1,48,4,65,4,1,1,3,1,6,4,5,3,2,5,4,3,2,3,0,1,3,1,2,2
3,1,2,1,NA,7,4,4,4,4,4,4,4,4,4,4,3,1,2,3,NA,NA,1,3,4,NA,0,85,NA,NA,3,3,NA,NA,-6,31,4,21,6,3,3,1,1,6,5,3,5,2,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,5,5,1,4,3,7,3,3,7,4,3,4,1,2,5,4,4,5,4,1,70,0,85,0,4,5,1,NA,2,56,3,41,1,6,4,1,2,18,3,5,2,2,5,4,1,1,3,0,1,3,2,2,4
3,3,NA,NA,2,4,7,5,1,4,5,7,1,2,7,4,4,2,1,1,1,3,4,5,1,1,60,0,85,0,4,5,1,1,-1,18,2,37,1,2,2,3,1,10,2,5,1,1,5,4,1,1,2,0,2,3,2,2,3
3,3,1,1,NA,1,7,6,1,2,2,7,2,2,7,4,3,4,2,3,2,4,4,5,4,1,85,0,85,0,3,5,1,1,-1,6,2,72,3,8,5,1,2,13,2,5,4,2,5,4,1,2,2,0,2,1,2,2,4
3,3,3,NA,1,5,4,7,3,NA,4,4,NA,4,4,3,1,1,2,3,3,3,3,4,6,4,0,60,15,70,2,3,2,1,-1,34,3,42,6,7,5,1,2,11,5,3,4,1,4,2,3,4,3,1,2,3,1,2,3
3,3,1,2,NA,2,5,4,1,NA,3,5,NA,2,6,4,2,4,1,2,3,2,4,5,4,3,70,0,70,0,4,4,1,1,-1,36,2,79,1,3,3,1,1,17,4,4,4,2,3,3,1,2,3,0,2,3,2,2,2
3,3,2,2,NA,6,3,5,1,3,2,5,3,2,7,3,2,3,1,3,2,3,4,5,1,1,65,15,70,0,2,5,1,1,-1,42,2,32,1,6,4,1,1,1,5,5,3,2,5,4,1,3,3,0,2,3,1,2,3
3,3,2,1,NA,7,3,6,4,7,1,6,5,2,5,1,5,4,2,1,4,2,2,3,7,4,0,85,0,85,3,3,2,1,-1,6,2,43,6,3,3,1,2,13,7,3,1,1,1,1,3,4,1,1,2,3,2,2,2
3,3,1,1,NA,1,7,5,1,1,4,7,1,3,7,4,5,2,1,3,1,5,4,4,2,1,70,0,85,0,4,5,1,1,-1,16,2,23,6,3,3,1,2,3,1,5,5,2,6,4,1,2,2,1,2,1,2,2,5
3,3,1,1,NA,1,5,7,7,3,3,3,4,4,4,4,1,4,3,3,1,3,4,5,4,1,60,0,55,0,1,5,1,1,-1,6,2,36,6,3,3,2,1,17,4,5,4,1,1,4,3,2,3,0,2,3,2,2,3
3,3,3,NA,2,4,6,1,4,4,7,2,2,3,2,2,3,4,2,1,4,2,1,3,7,4,0,100,0,100,5,1,2,1,-1,6,3,60,4,3,3,6,1,1,4,1,1,2,1,1,2,4,3,1,1,3,1,2,2
3,3,2,2,NA,6,6,2,5,6,2,6,4,4,4,3,3,4,2,1,2,2,1,3,7,4,15,100,0,100,3,4,2,1,-1,37,4,29,1,3,3,1,1,16,5,4,2,2,1,1,3,4,3,1,2,3,1,2,2
3,3,3,NA,3,3,6,5,1,NA,4,7,NA,4,6,3,3,3,1,1,2,1,4,5,4,1,70,0,85,0,3,4,NA,NA,-1,48,3,66,3,2,2,3,1,3,NA,4,2,2,5,4,1,2,2,0,2,3,2,2,1
3,3,2,1,NA,7,2,7,2,7,1,7,7,1,5,2,5,4,1,2,4,1,1,3,7,3,0,100,15,100,2,4,2,1,-1,22,2,78,1,6,4,1,1,1,4,4,1,2,1,1,3,4,3,0,2,3,1,2,1
3,3,2,2,NA,6,6,2,4,2,7,1,1,6,3,4,4,2,1,2,2,2,1,3,6,2,15,100,0,100,2,2,2,1,-1,12,2,70,1,6,4,1,1,NA,3,2,2,2,NA,1,3,2,2,1,2,1,2,2,2
3,1,3,NA,2,4,1,1,1,3,6,6,1,1,1,1,4,2,2,3,NA,NA,4,5,7,NA,30,15,NA,NA,4,3,NA,NA,-6,47,2,80,6,2,2,1,1,5,3,3,5,2,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,3,6,4,7,1,6,6,3,5,3,2,4,2,3,4,3,2,3,6,4,0,100,10,90,2,1,2,1,-1,42,3,33,1,5,3,1,1,18,6,1,5,1,1,1,2,4,1,0,2,3,1,2,3
3,3,1,2,NA,2,7,4,1,2,6,7,1,4,7,4,4,3,1,3,1,4,4,5,1,1,51,0,65,0,2,5,1,1,-1,39,1,27,6,7,5,1,1,9,2,5,5,1,6,4,1,2,2,1,2,1,2,2,4
3,3,3,NA,1,5,4,7,2,6,1,5,2,2,4,3,4,4,3,2,5,1,3,5,7,3,60,30,40,60,2,4,2,1,-1,18,2,61,1,7,5,1,2,18,5,4,1,1,4,4,3,1,2,0,2,3,1,2,1
3,3,3,NA,3,3,5,5,1,4,4,7,1,4,7,5,3,3,1,3,3,3,4,5,1,1,85,0,85,0,3,5,1,NA,1,47,1,35,6,6,4,1,1,19,5,5,5,2,4,4,1,1,2,1,2,1,2,2,3
3,3,2,1,NA,7,NA,1,4,NA,7,4,NA,7,1,2,4,4,1,1,2,1,1,3,7,1,0,100,0,100,2,1,2,1,-1,37,4,41,1,2,2,1,2,NA,NA,1,1,2,1,1,3,4,3,0,1,3,2,2,1
3,3,NA,NA,3,3,4,6,1,7,5,7,6,2,6,4,3,4,1,3,1,4,4,5,2,1,30,10,50,0,1,3,1,1,-1,8,2,30,6,6,4,1,1,16,3,3,5,2,3,4,1,3,3,1,2,3,2,2,4
3,3,1,1,NA,1,NA,5,1,NA,4,7,NA,4,7,4,3,1,3,2,3,3,4,5,1,4,70,NA,85,0,3,3,1,1,-1,39,5,72,3,2,2,1,2,1,3,3,2,1,2,4,1,1,3,0,2,3,1,2,3
3,3,2,2,NA,6,6,4,5,7,4,4,NA,4,4,2,5,4,2,3,3,1,2,4,6,4,0,70,0,70,2,5,2,1,-1,39,3,33,1,6,4,1,2,10,4,5,4,2,3,2,1,3,2,0,2,3,2,2,1
3,3,2,1,NA,7,5,7,1,5,1,7,5,1,3,2,4,4,2,2,4,2,1,3,7,4,50,100,0,100,4,2,2,1,-1,24,2,35,1,2,2,1,2,16,6,2,3,2,1,2,3,4,1,1,2,3,1,2,2
3,3,2,1,NA,7,1,7,2,7,1,7,NA,3,5,1,5,4,1,1,5,1,1,3,7,4,0,100,0,100,3,2,2,1,-1,12,3,33,1,5,3,3,1,8,6,2,1,2,1,1,3,4,1,0,2,3,2,2,1
3,3,1,1,NA,1,7,7,4,4,1,4,4,4,4,2,5,2,2,3,4,2,2,3,4,4,100,70,85,70,2,3,1,1,-1,51,3,74,1,3,3,1,1,2,6,3,2,2,1,4,3,3,2,0,1,3,1,2,2
3,3,3,NA,1,5,NA,6,3,5,5,3,6,6,2,2,3,2,3,2,2,2,4,3,4,2,70,15,70,0,3,4,1,1,-1,21,3,38,1,7,5,1,2,17,3,4,2,2,2,3,1,1,3,0,2,3,2,2,2
3,3,3,NA,1,5,5,6,5,7,4,5,5,6,5,4,4,4,2,NA,4,4,2,4,4,4,0,85,0,85,4,4,2,1,-1,48,1,80,4,3,3,1,2,2,6,4,4,2,1,1,3,3,2,NA,2,3,2,2,4
3,3,1,1,NA,1,7,5,7,1,1,7,1,1,7,2,4,4,1,2,2,5,4,5,1,1,100,0,100,0,3,5,1,1,-1,42,4,46,6,2,2,1,2,2,NA,5,2,2,1,2,1,4,3,1,2,3,1,2,5
3,1,1,2,NA,2,6,5,2,2,2,7,2,2,7,4,3,4,1,2,NA,NA,4,5,4,NA,85,30,NA,NA,4,5,NA,NA,-7,41,4,30,6,6,4,1,1,10,NA,5,4,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,1,2,1,NA,7,1,6,4,7,1,6,6,2,5,2,5,4,2,1,NA,NA,1,3,7,NA,15,100,NA,NA,4,2,NA,NA,-6,6,2,57,1,6,4,1,1,NA,6,2,1,2,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,1,7,1,7,1,7,4,4,4,4,5,NA,NA,NA,2,1,2,5,7,4,0,90,50,50,NA,3,NA,NA,-1,36,2,50,1,5,3,1,2,4,6,3,3,1,NA,1,3,3,3,1,2,3,1,2,1
3,3,3,NA,3,3,7,7,5,NA,5,5,NA,4,7,3,4,2,1,1,3,3,4,4,4,4,85,50,100,30,2,5,NA,NA,-1,48,1,24,6,2,2,2,2,1,3,5,1,2,1,4,3,1,2,0,2,1,2,2,3
3,3,3,NA,3,3,4,5,1,4,3,7,3,3,7,4,3,3,1,3,2,2,4,5,1,2,85,0,70,0,4,5,1,NA,2,12,2,80,3,3,3,1,2,16,4,5,3,2,4,4,1,2,2,1,2,3,1,2,2
3,3,2,1,NA,7,NA,7,4,7,2,7,2,1,4,3,3,2,3,2,3,2,2,3,6,2,0,100,0,95,1,1,2,1,-1,1,2,59,1,6,4,1,1,1,6,1,2,2,1,1,3,3,3,0,2,3,1,2,2
3,3,1,1,NA,1,5,6,1,3,3,7,3,3,7,3,3,4,1,1,5,1,4,5,4,1,100,0,100,0,3,5,1,1,-1,24,1,74,1,2,2,1,2,5,3,5,1,2,5,4,1,1,2,0,2,3,2,2,1
3,3,3,NA,1,5,7,5,1,1,1,1,2,3,4,3,5,4,1,2,2,2,3,5,7,3,50,40,50,50,3,4,NA,NA,-1,48,4,39,1,3,3,1,2,13,4,4,1,2,1,4,1,3,3,0,2,3,2,2,2
3,3,1,1,NA,1,7,7,1,1,1,7,1,1,7,4,4,4,1,3,5,2,4,5,4,1,100,0,100,0,3,5,1,1,-1,29,1,75,3,7,5,1,2,10,1,5,5,2,6,4,1,1,2,0,2,1,1,2,2
3,3,1,1,NA,1,6,5,1,2,4,7,1,3,7,4,5,4,1,2,1,5,4,5,1,1,95,0,90,0,2,4,1,1,-1,6,1,30,6,6,4,4,1,22,1,4,2,2,6,4,1,1,2,1,1,1,2,2,5
3,3,2,1,NA,7,1,7,2,7,1,6,7,1,6,2,4,4,2,2,5,1,1,3,7,4,5,99,0,95,2,3,2,1,-1,19,2,NA,4,2,2,1,1,NA,6,3,2,2,1,1,3,4,3,0,2,3,1,2,1
3,3,2,1,NA,7,2,7,3,6,1,5,5,1,6,3,3,2,2,3,2,1,1,3,4,4,15,100,NA,NA,2,1,2,1,-1,12,3,80,1,6,4,1,2,18,7,1,4,2,1,1,3,4,2,0,1,3,1,2,1
3,3,1,1,NA,1,NA,4,1,1,1,7,1,1,7,4,5,4,1,3,1,5,4,5,4,1,100,0,100,0,4,5,1,1,-1,32,2,31,6,3,3,2,1,13,1,5,5,2,6,4,1,2,2,1,2,1,2,2,5
3,3,2,2,NA,6,3,3,2,5,3,5,NA,3,2,4,1,4,2,1,2,2,4,4,4,2,40,40,40,60,4,2,NA,NA,-1,6,2,69,1,1,1,3,1,6,4,2,3,2,4,4,3,3,2,0,2,3,2,2,2
3,3,1,1,NA,1,5,5,2,4,4,7,1,2,7,5,4,4,2,1,5,5,4,5,7,1,85,0,85,0,2,5,1,1,-1,25,3,56,6,6,4,1,2,15,2,5,1,1,5,4,1,1,2,1,1,3,2,2,5
3,3,2,1,NA,7,3,7,4,7,1,7,7,1,7,2,4,4,2,1,5,1,1,3,7,4,15,100,15,100,3,3,2,1,-1,42,1,75,1,5,3,1,1,14,6,3,1,1,1,1,3,4,3,0,1,3,1,2,1
3,3,1,1,NA,1,7,5,1,1,3,7,1,2,7,4,5,4,1,3,2,5,4,5,1,1,80,0,85,0,4,5,1,1,-1,6,2,65,5,6,4,1,2,3,1,5,4,2,6,4,1,2,2,0,2,1,2,2,5
3,3,1,2,NA,2,NA,7,1,1,2,6,NA,2,7,4,5,3,1,2,2,4,4,5,7,1,65,0,75,0,2,5,NA,NA,-1,48,3,29,6,7,5,6,2,15,2,5,3,2,6,4,1,1,2,1,2,1,2,2,4
3,3,2,1,NA,7,4,6,4,4,2,4,5,3,6,2,5,4,2,1,5,1,1,3,7,3,NA,85,15,70,3,2,2,1,-1,12,2,72,1,7,5,1,2,16,6,2,1,2,2,1,3,3,3,1,2,3,1,2,1
